model,year,transmission,mileage,fuelType,tax,mpg,engineSize,brand,categoria_precio
Q3,2019,Automatic,1082,Petrol,145,38.2,1.5,Audi,gama_alta
Q3,2019,Automatic,1250,Petrol,145,38.2,1.5,Audi,gama_alta
Q3,2019,Semi-Auto,1869,Petrol,150,38.2,1.5,Audi,gama_alta
Q3,2019,Automatic,2240,Petrol,145,38.2,1.5,Audi,gama_alta
Q3,2019,Automatic,2788,Petrol,145,38.2,1.5,Audi,gama_alta
Q3,2019,Semi-Auto,2850,Petrol,145,38.2,1.5,Audi,gama_alta
Q3,2019,Automatic,3033,Petrol,150,38.2,1.5,Audi,gama_alta
Q3,2019,Semi-Auto,3150,Petrol,145,38.2,1.5,Audi,gama_alta
Q3,2019,Semi-Auto,3161,Petrol,145,38.2,1.5,Audi,gama_alta
Q3,2019,Automatic,3281,Petrol,145,38.2,1.5,Audi,gama_alta
Q3,2019,Automatic,4384,Petrol,145,38.2,1.5,Audi,gama_alta
Q3,2019,Semi-Auto,4443,Petrol,145,38.2,1.5,Audi,gama_alta
Q3,2019,Automatic,5364,Petrol,145,38.2,1.5,Audi,gama_alta
Q3,2019,Automatic,6675,Petrol,145,38.2,1.5,Audi,gama_alta
Q3,2019,Semi-Auto,6793,Petrol,145,38.2,1.5,Audi,gama_alta
Q3,2019,Automatic,7126,Petrol,150,38.2,1.5,Audi,gama_alta
Q3,2019,Semi-Auto,8250,Petrol,145,38.2,1.5,Audi,gama_alta
Q3,2019,Automatic,12190,Petrol,150,38.2,1.5,Audi,gama_alta
Q3,2019,Automatic,13639,Petrol,145,38.2,1.5,Audi,gama_alta
Q3,2019,Semi-Auto,15811,Petrol,145,38.2,1.5,Audi,gama_alta
1 Series,2018,Manual,17143,Petrol,150,38.7,1.5,BMW,gama_baja
1 Series,2019,Automatic,9119,Petrol,150,38.7,1.5,BMW,gama_media
1 Series,2019,Manual,9391,Petrol,145,38.7,1.5,BMW,gama_media
2 Series,2019,Automatic,8005,Petrol,145,38.7,1.5,BMW,gama_media
2 Series,2019,Semi-Auto,9792,Petrol,145,38.7,1.5,BMW,gama_media
2 Series,2020,Semi-Auto,1550,Petrol,145,38.7,1.5,BMW,gama_media
Q3,2019,Semi-Auto,4000,Petrol,145,39.2,1.5,Audi,gama_alta
Q3,2019,Semi-Auto,13456,Petrol,145,39.2,1.5,Audi,gama_alta
Q3,2020,Semi-Auto,2888,Petrol,150,39.2,1.5,Audi,gama_alta
Q3,2020,Semi-Auto,4432,Petrol,145,39.2,1.5,Audi,gama_alta
Q3,2020,Semi-Auto,4432,Petrol,145,39.2,1.5,Audi,gama_alta
Q3,2020,Semi-Auto,4432,Petrol,150,39.2,1.5,Audi,gama_alta
Q3,2020,Semi-Auto,4444,Petrol,145,39.2,1.5,Audi,gama_alta
Q3,2020,Semi-Auto,4455,Petrol,150,39.2,1.5,Audi,gama_alta
Q3,2020,Semi-Auto,4500,Petrol,145,39.2,1.5,Audi,gama_alta
2 Series,2018,Semi-Auto,7680,Petrol,145,39.2,1.5,BMW,gama_media
2 Series,2019,Semi-Auto,2500,Petrol,145,39.2,1.5,BMW,gama_media
2 Series,2019,Semi-Auto,2500,Petrol,145,39.2,1.5,BMW,gama_alta
2 Series,2019,Semi-Auto,3803,Petrol,145,39.2,1.5,BMW,gama_media
2 Series,2019,Automatic,5054,Petrol,145,39.2,1.5,BMW,gama_media
2 Series,2019,Automatic,5141,Petrol,145,39.2,1.5,BMW,gama_media
2 Series,2019,Semi-Auto,5466,Petrol,145,39.2,1.5,BMW,gama_media
2 Series,2019,Semi-Auto,5571,Petrol,145,39.2,1.5,BMW,gama_media
2 Series,2019,Automatic,9490,Petrol,145,39.2,1.5,BMW,gama_media
2 Series,2020,Semi-Auto,10,Petrol,150,39.2,1.5,BMW,gama_alta
Q2,2019,Manual,1592,Petrol,145,39.2,1.5,Audi,gama_alta
Q2,2019,Manual,2940,Petrol,145,39.2,1.5,Audi,gama_alta
Q2,2019,Manual,3233,Petrol,145,39.2,1.5,Audi,gama_alta
Q2,2019,Manual,3897,Petrol,145,39.2,1.5,Audi,gama_alta
Q2,2019,Manual,4484,Petrol,145,39.2,1.5,Audi,gama_alta
Q2,2019,Manual,4512,Petrol,145,39.2,1.5,Audi,gama_alta
Q2,2019,Manual,4800,Petrol,145,39.2,1.5,Audi,gama_alta
Q2,2019,Manual,5000,Petrol,145,39.2,1.5,Audi,gama_alta
Q2,2019,Manual,5151,Petrol,145,39.2,1.5,Audi,gama_alta
Q2,2019,Manual,5606,Petrol,145,39.2,1.5,Audi,gama_alta
Q2,2019,Manual,6000,Petrol,145,39.2,1.5,Audi,gama_alta
Q2,2019,Manual,6500,Petrol,145,39.2,1.5,Audi,gama_alta
Q2,2019,Manual,6500,Petrol,145,39.2,1.5,Audi,gama_alta
Q2,2019,Manual,7392,Petrol,145,39.2,1.5,Audi,gama_alta
Q2,2019,Manual,7500,Petrol,145,39.2,1.5,Audi,gama_alta
Q2,2019,Manual,8752,Petrol,145,39.2,1.5,Audi,gama_media
X1,2019,Automatic,123,Petrol,145,39.8,1.5,BMW,gama_alta
X1,2019,Automatic,123,Petrol,145,39.8,1.5,BMW,gama_alta
X1,2019,Manual,123,Petrol,145,39.8,1.5,BMW,gama_alta
X1,2019,Manual,123,Petrol,145,39.8,1.5,BMW,gama_alta
X1,2019,Manual,123,Petrol,145,39.8,1.5,BMW,gama_alta
X1,2019,Manual,5455,Petrol,150,39.8,1.5,BMW,gama_media
X1,2019,Manual,8561,Petrol,145,39.8,1.5,BMW,gama_alta
X1,2019,Semi-Auto,9697,Petrol,145,39.8,1.5,BMW,gama_alta
X1,2019,Manual,10879,Petrol,145,39.8,1.5,BMW,gama_media
Q3,2019,Manual,10,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2019,Manual,10,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2019,Manual,500,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2019,Manual,1459,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2019,Manual,1688,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2019,Manual,1720,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2019,Manual,1765,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2019,Manual,1773,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2019,Manual,2000,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2019,Manual,2200,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2019,Manual,2485,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2019,Manual,2513,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2019,Manual,2772,Petrol,150,39.8,1.5,Audi,gama_alta
Q3,2019,Manual,3000,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2019,Manual,3061,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2019,Manual,3457,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2019,Manual,3500,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2019,Manual,3629,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2019,Manual,3811,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2019,Manual,4000,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2019,Manual,4288,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2019,Manual,4530,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2019,Manual,4995,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2019,Manual,5000,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2019,Manual,5000,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2019,Manual,5310,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2019,Manual,6000,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2019,Manual,6000,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2019,Manual,6470,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2019,Manual,6521,Petrol,150,39.8,1.5,Audi,gama_alta
Q3,2019,Manual,8599,Petrol,150,39.8,1.5,Audi,gama_alta
Q3,2019,Manual,8800,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2019,Manual,10300,Petrol,150,39.8,1.5,Audi,gama_alta
Q3,2019,Manual,12236,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2019,Manual,13542,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2020,Manual,10,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2020,Manual,24,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2020,Manual,42,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2020,Semi-Auto,700,Petrol,150,39.8,1.5,Audi,gama_alta
Q3,2020,Semi-Auto,2000,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2020,Manual,2100,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2020,Semi-Auto,2183,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2020,Manual,3000,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2020,Manual,5000,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2020,Semi-Auto,5000,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2020,Semi-Auto,5000,Petrol,145,39.8,1.5,Audi,gama_alta
Q3,2020,Manual,6840,Petrol,145,39.8,1.5,Audi,gama_alta
2 Series,2018,Semi-Auto,5346,Petrol,145,39.8,1.5,BMW,gama_media
2 Series,2019,Manual,313,Petrol,150,39.8,1.5,BMW,gama_media
2 Series,2019,Manual,3078,Petrol,145,39.8,1.5,BMW,gama_media
2 Series,2019,Semi-Auto,4079,Petrol,150,39.8,1.5,BMW,gama_media
2 Series,2019,Semi-Auto,4488,Petrol,145,39.8,1.5,BMW,gama_media
Q2,2019,Semi-Auto,4227,Petrol,145,39.8,1.5,Audi,gama_alta
Q2,2019,Semi-Auto,5295,Petrol,145,39.8,1.5,Audi,gama_alta
Q2,2019,Automatic,6023,Petrol,145,39.8,1.5,Audi,gama_alta
Q2,2019,Semi-Auto,14291,Petrol,150,39.8,1.5,Audi,gama_alta
1 Series,2019,Automatic,1250,Petrol,145,40.4,1.5,BMW,gama_alta
1 Series,2019,Semi-Auto,1320,Petrol,150,40.4,1.5,BMW,gama_media
1 Series,2019,Semi-Auto,2343,Petrol,145,40.4,1.5,BMW,gama_alta
1 Series,2019,Semi-Auto,3000,Petrol,145,40.4,1.5,BMW,gama_alta
1 Series,2019,Semi-Auto,3225,Petrol,145,40.4,1.5,BMW,gama_alta
1 Series,2019,Automatic,3574,Petrol,145,40.4,1.5,BMW,gama_alta
1 Series,2019,Semi-Auto,3660,Petrol,145,40.4,1.5,BMW,gama_alta
1 Series,2019,Semi-Auto,3667,Petrol,145,40.4,1.5,BMW,gama_alta
1 Series,2019,Semi-Auto,5166,Petrol,150,40.4,1.5,BMW,gama_media
1 Series,2019,Automatic,5511,Petrol,145,40.4,1.5,BMW,gama_alta
1 Series,2019,Semi-Auto,5693,Petrol,150,40.4,1.5,BMW,gama_alta
1 Series,2019,Semi-Auto,5810,Petrol,145,40.4,1.5,BMW,gama_alta
1 Series,2019,Semi-Auto,5831,Petrol,145,40.4,1.5,BMW,gama_alta
1 Series,2019,Semi-Auto,5916,Petrol,145,40.4,1.5,BMW,gama_alta
1 Series,2019,Semi-Auto,5939,Petrol,145,40.4,1.5,BMW,gama_alta
1 Series,2019,Automatic,6744,Petrol,145,40.4,1.5,BMW,gama_alta
1 Series,2019,Semi-Auto,7072,Petrol,145,40.4,1.5,BMW,gama_alta
1 Series,2019,Semi-Auto,7729,Petrol,150,40.4,1.5,BMW,gama_media
1 Series,2020,Semi-Auto,5,Petrol,145,40.4,1.5,BMW,gama_alta
1 Series,2020,Semi-Auto,102,Petrol,145,40.4,1.5,BMW,gama_alta
1 Series,2020,Semi-Auto,906,Petrol,145,40.4,1.5,BMW,gama_alta
1 Series,2020,Semi-Auto,1500,Petrol,145,40.4,1.5,BMW,gama_alta
1 Series,2020,Automatic,5000,Petrol,145,40.4,1.5,BMW,gama_alta
1 Series,2020,Semi-Auto,11512,Petrol,150,40.4,1.5,BMW,gama_alta
Q3,2020,Semi-Auto,476,Petrol,150,40.4,1.5,Audi,gama_alta
Q3,2020,Semi-Auto,500,Petrol,150,40.4,1.5,Audi,gama_alta
Q3,2020,Semi-Auto,1000,Petrol,150,40.4,1.5,Audi,gama_alta
Q3,2020,Manual,1500,Petrol,145,40.4,1.5,Audi,gama_alta
Q3,2020,Manual,1500,Petrol,145,40.4,1.5,Audi,gama_alta
Q3,2020,Semi-Auto,3000,Petrol,145,40.4,1.5,Audi,gama_alta
Q3,2020,Semi-Auto,4000,Petrol,145,40.4,1.5,Audi,gama_alta
Q3,2020,Semi-Auto,4432,Petrol,150,40.4,1.5,Audi,gama_alta
Q3,2020,Semi-Auto,5000,Petrol,145,40.4,1.5,Audi,gama_alta
2 Series,2019,Manual,7367,Petrol,145,40.4,1.5,BMW,gama_media
2 Series,2019,Manual,9806,Petrol,145,40.4,1.5,BMW,gama_media
2 Series,2020,Manual,101,Petrol,145,40.4,1.5,BMW,gama_alta
X1,2018,Manual,2750,Petrol,145,40.9,1.5,BMW,gama_media
